offers_A,demands_A,offers_B,demands_B,compatibility_percent
"[18, 6, 57, 13, 6, 67, 44, 11, 72, 85, 3]","[80, 63, 5, 75, 2, 54, 53, 38, 40, 96, 35]","[17, 20, 1, 99, 63, 81, 35, 72, 23, 14, 64]","[85, 73, 99, 28, 7, 37, 33, 16, 30, 6, 36]",63.544536271809
"[97, 37, 50, 90, 77]","[8, 7, 44, 63, 94]","[42, 59, 35, 35, 21]","[39, 8, 24, 72, 20]",60.41237113402062
"[42, 25, 98, 12]","[91, 63, 90, 25]","[62, 83, 52, 50]","[77, 85, 12, 92]",52.423469387755105
"[62, 28, 41, 5]","[11, 95, 53, 37]","[72, 100, 8, 23]","[24, 1, 93, 53]",63.75
"[66, 79, 76, 37, 87, 74, 43, 30, 29]","[76, 13, 70, 50, 71, 9, 85, 85, 84]","[45, 25, 7, 39, 3, 37, 95, 16, 6]","[41, 7, 12, 5, 95, 3, 31, 15, 42]",60.11695906432749
"[31, 89, 33, 33, 98, 15, 60, 85, 19, 49, 67, 50, 64, 18]","[42, 8, 51, 92, 6, 83, 17, 32, 56, 88, 35, 51, 67, 41]","[41, 78, 66, 9, 84, 15, 13, 40, 10, 34, 72, 1, 63, 18]","[97, 23, 29, 43, 17, 28, 39, 80, 2, 88, 25, 48, 8, 51]",63.70262390670554
[8],[56],[47],[60],49.166666666666664
"[86, 49, 18, 44, 89, 59, 40, 55, 90, 48, 63]","[86, 26, 81, 47, 24, 18, 48, 21, 45, 64, 14]","[2, 40, 69, 6, 56, 76, 47, 42, 36, 35, 95]","[1, 21, 40, 55, 63, 71, 100, 59, 24, 15, 47]",66.13636363636364
"[57, 69, 46, 48, 96, 68, 68, 19, 64, 8, 76, 38, 9, 46, 40, 80]","[67, 54, 54, 52, 98, 26, 70, 86, 52, 24, 17, 46, 97, 85, 30, 9]","[13, 73, 85, 26, 80, 37, 37, 91, 55, 99, 43, 83, 77, 14, 39, 50]","[90, 60, 64, 4, 90, 61, 70, 63, 38, 79, 30, 89, 95, 98, 97, 73]",67.23484848484848
"[11, 5, 11, 87, 36, 31, 99, 86, 74, 81, 8, 86, 71, 47, 26, 73, 48, 7, 69]","[74, 20, 38, 82, 15, 28, 59, 98, 99, 93, 2, 4, 21, 48, 49, 79, 40, 49, 80]","[43, 18, 78, 35, 32, 100, 25, 64, 64, 47, 82, 13, 78, 88, 1, 98, 79, 41, 71]","[52, 30, 42, 92, 27, 89, 64, 6, 85, 90, 42, 32, 32, 89, 1, 91, 31, 65, 20]",65.60526315789474
"[75, 83, 79, 56, 78, 93, 36]","[72, 57, 4, 78, 55, 29, 7]","[22, 14, 44, 98, 50, 56, 54]","[14, 49, 80, 68, 29, 8, 73]",62.755102040816325
"[9, 36, 36, 43, 81, 100, 87, 25, 90, 5, 75, 58]","[97, 41, 98, 43, 96, 99, 61, 85, 98, 11, 72, 49]","[42, 92, 90, 8, 16, 9, 85, 32, 27, 40, 30, 62]","[92, 34, 99, 75, 41, 82, 49, 74, 33, 30, 65, 83]",58.625
"[52, 22, 45, 10, 7, 54, 57, 90, 88, 7, 89, 53, 80, 73, 100, 29, 70, 13, 7]","[91, 10, 74, 62, 45, 87, 94, 41, 76, 66, 64, 7, 48, 79, 34, 37, 36, 72, 6]","[28, 37, 100, 45, 83, 1, 64, 81, 34, 96, 22, 33, 18, 71, 50, 22, 52, 13, 18]","[98, 9, 71, 60, 2, 83, 69, 27, 75, 27, 3, 68, 60, 52, 23, 44, 17, 6, 72]",66.86842105263158
"[1, 23, 16, 86, 75]","[28, 70, 39, 55, 36]","[24, 49, 73, 87, 43]","[65, 33, 91, 29, 80]",66.04395604395604
"[65, 5, 78, 13, 81, 4, 71, 78, 47, 82, 29, 51, 46, 35, 64]","[17, 36, 82, 81, 69, 26, 48, 49, 34, 6, 49, 16, 2, 71, 67]","[4, 8, 64, 4, 51, 72, 28, 15, 14, 83, 13, 53, 65, 1, 70]","[83, 100, 83, 29, 92, 93, 4, 77, 72, 88, 80, 32, 49, 63, 68]",66.73333333333333
"[1, 76, 84, 77, 43, 22]","[68, 85, 48, 56, 39, 85]","[95, 6, 16, 4, 81, 31]","[19, 14, 58, 80, 46, 91]",59.035087719298254
"[64, 45, 81, 88, 1, 41, 80, 59, 46]","[68, 10, 84, 49, 82, 12, 26, 31, 74]","[76, 49, 87, 53, 13, 18, 88, 48, 74]","[70, 43, 85, 20, 85, 3, 92, 44, 34]",72.88647342995169
"[65, 82, 71, 96, 18, 47, 28, 30, 64, 46, 50, 37, 21, 5, 53, 84, 37, 93, 60]","[11, 60, 43, 87, 80, 74, 27, 71, 38, 28, 97, 69, 28, 35, 77, 21, 62, 47, 91]","[79, 4, 78, 12, 73, 72, 35, 26, 18, 98, 60, 87, 53, 4, 63, 51, 60, 73, 62]","[99, 13, 75, 92, 77, 38, 47, 38, 17, 3, 32, 19, 45, 41, 79, 67, 89, 68, 94]",69.59064327485379
"[13, 100, 87, 29, 35, 20, 71, 98, 11, 47, 47, 67, 54, 30, 10, 4, 96, 19, 30]","[3, 56, 3, 52, 48, 45, 94, 52, 23, 36, 52, 89, 21, 11, 11, 85, 75, 96, 71]","[43, 100, 97, 13, 32, 76, 22, 91, 36, 78, 81, 12, 43, 25, 86, 28, 90, 31, 68]","[11, 91, 60, 72, 61, 30, 92, 94, 37, 100, 96, 36, 71, 10, 31, 68, 90, 83, 33]",66.23684210526316
"[58, 77, 79, 32, 85, 12, 98, 37, 69, 33, 63, 70, 23, 40, 39, 18, 58, 10, 60, 31]","[12, 82, 5, 47, 4, 23, 56, 13, 68, 45, 9, 45, 86, 38, 90, 85, 33, 89, 28, 96]","[26, 36, 93, 87, 98, 45, 74, 51, 24, 24, 31, 75, 64, 59, 84, 56, 80, 50, 95, 98]","[38, 63, 85, 42, 55, 61, 44, 88, 8, 43, 58, 46, 28, 81, 17, 78, 2, 78, 35, 98]",64.59183673469387
"[51, 23, 75, 4, 63, 48, 70, 10, 50, 6, 97, 59, 89, 12, 4, 20, 99, 59, 18]","[47, 20, 45, 79, 41, 89, 73, 60, 30, 55, 30, 49, 13, 63, 39, 28, 57, 59, 89]","[56, 38, 34, 39, 17, 9, 81, 98, 78, 88, 28, 10, 55, 100, 32, 44, 79, 58, 74]","[93, 7, 15, 47, 98, 42, 9, 87, 67, 94, 66, 30, 84, 11, 7, 46, 32, 37, 39]",70.0
"[40, 47, 98, 45, 5, 24, 36, 50, 81, 92, 72]","[52, 69, 11, 60, 56, 48, 24, 20, 8, 13, 82]","[66, 49, 74, 73, 64, 10, 98, 43, 39, 48, 84]","[86, 27, 52, 10, 3, 26, 62, 24, 71, 62, 4]",70.68645640074212
"[22, 41, 85, 60, 19, 94, 52, 50, 15, 56, 100, 18, 73, 64, 84, 34, 99, 17, 49, 57]","[96, 14, 16, 10, 33, 10, 16, 9, 36, 13, 22, 98, 36, 99, 81, 55, 39, 25, 76, 82]","[80, 67, 99, 64, 44, 51, 37, 11, 48, 43, 60, 71, 37, 55, 81, 79, 27, 92, 76, 87]","[45, 23, 64, 56, 32, 49, 58, 41, 7, 26, 28, 38, 17, 89, 98, 24, 17, 71, 93, 100]",71.55
"[10, 51, 22]","[8, 49, 67]","[69, 53, 94]","[25, 66, 78]",68.43971631205673
[86],[5],[23],[39],62.2093023255814
"[88, 98, 6, 81, 16, 42, 15, 76, 35, 90, 73, 59, 96]","[38, 10, 9, 12, 21, 65, 15, 63, 65, 49, 83, 59, 22]","[50, 90, 36, 81, 36, 52, 97, 78, 44, 46, 69, 45, 46]","[59, 45, 100, 12, 68, 84, 86, 29, 36, 20, 74, 14, 12]",59.73076923076924
"[41, 32, 14, 79, 26, 43]","[8, 91, 22, 53, 74, 4]","[80, 89, 30, 60, 32, 28]","[30, 79, 24, 66, 16, 49]",76.92307692307692
"[43, 38, 59, 88, 31, 42, 17, 63]","[73, 34, 61, 58, 73, 87, 76, 46]","[69, 94, 81, 27, 96, 1, 2, 94]","[27, 88, 43, 35, 66, 76, 98, 48]",58.80102040816327
"[71, 98, 37, 72, 33, 58, 37, 46, 36, 85]","[50, 26, 23, 31, 52, 73, 27, 86, 52, 46]","[32, 74, 86, 2, 64, 30, 84, 30, 33, 22]","[93, 58, 66, 98, 17, 17, 49, 89, 71, 78]",67.34693877551021
"[82, 60, 18, 69, 98, 50, 69, 59, 99, 84, 14, 9, 15, 45, 80, 75, 24, 56]","[60, 45, 15, 66, 22, 62, 87, 18, 33, 38, 73, 14, 79, 4, 75, 22, 33, 49]","[87, 3, 93, 32, 69, 90, 75, 34, 47, 40, 95, 33, 41, 33, 40, 35, 40, 6]","[95, 18, 71, 45, 5, 73, 98, 75, 19, 71, 17, 62, 50, 53, 76, 38, 65, 51]",69.75308641975309
"[81, 2, 10, 86, 4, 82, 24, 88, 72, 69, 60, 39, 78, 65, 19]","[88, 54, 91, 47, 60, 68, 8, 98, 10, 99, 41, 11, 69, 2, 49]","[27, 34, 16, 99, 40, 83, 67, 14, 10, 17, 10, 70, 60, 20, 55]","[3, 59, 79, 38, 16, 91, 92, 61, 35, 21, 3, 84, 56, 64, 24]",60.47138047138048
"[91, 39, 25, 24, 79, 59, 92, 44, 9, 43, 44, 47]","[25, 54, 20, 95, 76, 43, 24, 55, 76, 33, 83, 92]","[40, 32, 59, 64, 35, 44, 58, 38, 51, 24, 63, 19]","[49, 5, 84, 68, 68, 78, 48, 27, 72, 70, 2, 58]",67.54385964912281
"[14, 84, 65, 9, 69, 1, 48, 97, 17]","[4, 72, 71, 48, 60, 99, 36, 89, 55]","[59, 32, 58, 82, 82, 29, 74, 55, 66]","[36, 34, 82, 28, 18, 86, 25, 61, 50]",63.35578002244669
"[95, 9, 72, 34, 69, 80, 45, 23, 13, 99, 44, 58, 1, 10, 67, 54, 46, 6]","[38, 92, 44, 25, 67, 90, 19, 5, 50, 36, 63, 63, 79, 41, 68, 97, 86, 3]","[69, 66, 25, 59, 42, 90, 92, 40, 15, 100, 88, 19, 65, 94, 8, 91, 77, 94]","[36, 25, 47, 45, 31, 17, 24, 95, 63, 33, 39, 71, 11, 58, 62, 38, 68, 52]",65.83333333333333
"[77, 33, 34, 39, 82]","[82, 72, 63, 53, 87]","[56, 89, 96, 100, 65]","[41, 12, 24, 19, 73]",75.9
"[86, 35, 90, 39, 71, 28, 68, 25, 69]","[60, 3, 76, 66, 25, 99, 85, 72, 73]","[30, 71, 36, 64, 67, 53, 3, 73, 25]","[89, 62, 3, 10, 93, 36, 60, 82, 70]",66.27384960718294
"[68, 15, 55, 100, 62, 40, 90, 66, 74, 72, 98, 3, 64, 33, 65, 93]","[98, 93, 29, 19, 39, 32, 47, 21, 83, 99, 71, 73, 11, 58, 28, 91]","[40, 85, 41, 54, 91, 59, 36, 49, 83, 9, 48, 67, 5, 11, 75, 27]","[92, 54, 28, 43, 97, 93, 91, 97, 71, 43, 3, 10, 67, 15, 76, 4]",67.625
[100],[6],[67],[75],57.0
"[1, 86, 9, 28, 8, 1, 47, 60]","[41, 43, 15, 41, 51, 40, 44, 24]","[50, 31, 59, 40, 9, 80, 82, 93]","[88, 79, 59, 96, 40, 91, 33, 35]",59.114583333333336
"[68, 5, 33, 24, 23]","[87, 84, 23, 15, 37]","[56, 6, 88, 12, 94]","[84, 49, 98, 69, 76]",53.36734693877551
"[82, 64]","[86, 23]","[62, 92]","[3, 22]",41.84782608695652
"[72, 47, 92, 87, 41, 9, 44, 95, 3, 18, 48, 40, 68, 71, 98, 88]","[79, 3, 34, 17, 93, 40, 44, 66, 51, 81, 48, 89, 50, 24, 58, 81]","[6, 67, 83, 67, 54, 76, 17, 100, 17, 86, 97, 20, 81, 99, 92, 54]","[24, 28, 79, 83, 42, 14, 15, 2, 93, 27, 84, 38, 49, 83, 15, 11]",61.375
"[94, 80]","[23, 19]","[2, 32]","[27, 56]",66.75531914893617
"[80, 77, 88, 55, 54, 52, 75, 14, 26]","[13, 35, 9, 21, 84, 21, 79, 68, 8]","[39, 88, 15, 93, 6, 93, 67, 75, 72]","[60, 26, 17, 85, 19, 90, 62, 59, 56]",56.810035842293914
"[72, 34, 12, 18, 67, 50, 48, 95, 83, 87]","[29, 62, 34, 60, 31, 29, 67, 26, 49, 10]","[48, 40, 75, 14, 61, 57, 42, 58, 7, 93]","[20, 11, 26, 83, 15, 19, 63, 30, 50, 56]",60.578947368421055
"[4, 1, 75, 6, 96]","[100, 12, 6, 46, 38]","[29, 85, 91, 18, 78]","[41, 88, 29, 62, 78]",45.9
"[19, 11, 93]","[60, 35, 31]","[4, 55, 55]","[11, 68, 89]",69.71326164874552
"[78, 17, 57, 85, 44, 85, 98, 66, 85, 84, 12, 77, 72]","[41, 63, 90, 27, 85, 96, 93, 61, 10, 2, 38, 44, 88]","[52, 74, 36, 97, 35, 51, 81, 98, 33, 27, 87, 76, 69]","[8, 87, 60, 2, 83, 14, 8, 48, 77, 21, 82, 95, 19]",57.06436420722135
"[44, 76, 73, 92, 73, 2, 37, 97, 3, 80, 60, 36, 8, 48, 69]","[21, 76, 34, 81, 73, 36, 98, 22, 48, 19, 58, 59, 38, 67, 40]","[32, 5, 84, 63, 31, 46, 82, 88, 85, 7, 5, 47, 58, 49, 65]","[12, 82, 11, 68, 30, 36, 71, 75, 85, 61, 51, 72, 20, 25, 73]",69.28571428571429
"[4, 42, 69, 96, 20, 34, 55, 77]","[4, 3, 89, 59, 58, 59, 66, 46]","[39, 44, 25, 70, 43, 34, 83, 51]","[87, 46, 14, 97, 44, 15, 6, 91]",70.23195876288659
"[41, 30, 84, 72]","[25, 72, 68, 66]","[83, 91, 22, 58]","[99, 75, 8, 76]",60.35353535353536
"[92, 17, 50]","[19, 18, 12]","[73, 78, 47]","[51, 95, 24]",48.421052631578945
"[66, 80, 78, 10, 73, 14, 5, 93, 55, 4, 90, 21, 91, 1, 83, 13, 57]","[27, 87, 65, 85, 14, 42, 88, 64, 80, 69, 62, 28, 26, 71, 84, 61, 60]","[60, 24, 56, 99, 85, 84, 54, 71, 13, 45, 21, 8, 44, 14, 38, 44, 14]","[26, 49, 30, 16, 87, 15, 20, 18, 85, 71, 57, 70, 40, 34, 56, 96, 73]",63.51752822341057
[38],[7],[91],[21],44.505494505494504
"[32, 74, 94, 52, 53]","[98, 33, 75, 42, 21]","[7, 62, 8, 60, 86]","[79, 26, 7, 57, 90]",49.59183673469388
"[81, 87, 3, 100, 39, 93, 11, 77, 35, 63, 96]","[24, 97, 66, 49, 73, 98, 95, 64, 38, 49, 65]","[91, 30, 52, 77, 2, 28, 54, 98, 37, 4, 70]","[29, 76, 8, 26, 71, 2, 63, 26, 72, 95, 44]",57.63636363636363
"[70, 53, 93, 64, 53, 54, 46, 78, 75, 78, 49, 45, 7, 72, 29, 14, 68, 31, 42, 99]","[51, 8, 92, 61, 24, 93, 8, 76, 49, 72, 45, 80, 82, 69, 71, 17, 31, 69, 8, 64]","[89, 89, 27, 48, 38, 57, 69, 45, 60, 99, 15, 34, 12, 17, 60, 68, 99, 85, 61, 14]","[2, 77, 66, 82, 44, 11, 3, 81, 11, 100, 26, 69, 15, 37, 68, 68, 10, 43, 5, 67]",63.325
"[79, 67, 27]","[13, 71, 34]","[17, 64, 61]","[69, 33, 50]",77.84810126582279
"[85, 79, 91, 61, 67, 28, 74, 44, 32, 87]","[21, 100, 40, 33, 38, 64, 57, 18, 27, 68]","[16, 25, 34, 60, 73, 4, 97, 54, 91, 71]","[18, 58, 7, 60, 37, 59, 26, 42, 54, 34]",64.5
"[15, 80, 1, 76, 3, 42, 43, 68, 82, 45, 21, 9, 18, 87, 75, 87, 74, 49, 22, 95]","[35, 66, 51, 29, 26, 40, 97, 59, 98, 43, 9, 67, 75, 31, 98, 43, 51, 46, 15, 11]","[27, 100, 83, 37, 71, 42, 55, 72, 74, 85, 13, 58, 60, 38, 54, 43, 81, 2, 56, 18]","[23, 28, 3, 65, 12, 89, 24, 57, 75, 30, 70, 55, 90, 81, 24, 98, 20, 14, 77, 16]",72.75
"[41, 68, 48, 73, 54, 89, 57, 36, 11, 50, 15, 68, 67, 6]","[89, 85, 72, 57, 47, 96, 99, 61, 78, 94, 99, 91, 31, 18]","[32, 11, 84, 100, 24, 9, 60, 100, 33, 58, 36, 33, 33, 59]","[20, 96, 75, 42, 30, 29, 98, 47, 51, 41, 75, 100, 60, 45]",62.535714285714285
"[53, 15, 31]","[44, 16, 68]","[14, 89, 46]","[71, 91, 83]",50.36630036630037
"[4, 89, 25, 17, 36, 16, 83, 37, 15, 32, 21, 89, 2, 95, 2, 3, 21, 90]","[78, 1, 2, 73, 22, 64, 86, 68, 34, 48, 54, 23, 88, 22, 44, 73, 17, 41]","[57, 73, 77, 41, 21, 100, 99, 55, 93, 4, 22, 82, 21, 45, 12, 38, 72, 3]","[74, 88, 36, 23, 30, 78, 26, 29, 6, 37, 29, 2, 72, 91, 37, 53, 76, 88]",65.19444444444444
"[70, 53, 56, 50, 40, 7, 27, 25, 29, 78, 96]","[51, 79, 93, 25, 66, 91, 65, 45, 57, 79, 68]","[93, 12, 49, 46, 28, 56, 48, 73, 3, 38, 1]","[86, 28, 15, 58, 20, 79, 42, 35, 80, 75, 90]",65.86174242424242
"[45, 81, 29, 40, 42, 87, 84, 12, 51, 45]","[16, 8, 65, 26, 50, 100, 43, 86, 98, 81]","[15, 18, 85, 89, 38, 20, 3, 94, 93, 40]","[54, 71, 87, 70, 32, 84, 7, 31, 66, 83]",72.55
"[31, 89, 100]","[70, 64, 9]","[64, 12, 71]","[68, 78, 45]",62.83333333333334
"[19, 94, 78]","[45, 68, 14]","[23, 23, 93]","[48, 92, 55]",64.53900709219857
"[1, 15, 23, 13, 22, 79, 33, 66, 50, 6, 93, 47, 65, 38, 59, 89, 89]","[35, 14, 10, 95, 70, 41, 70, 52, 99, 23, 8, 34, 21, 2, 7, 31, 87]","[55, 22, 16, 27, 46, 34, 85, 17, 26, 44, 10, 68, 45, 60, 86, 29, 89]","[27, 17, 95, 10, 52, 93, 70, 76, 35, 90, 55, 30, 44, 18, 24, 29, 14]",69.1919191919192
"[1, 13]","[86, 95]","[70, 23]","[7, 11]",74.73684210526316
"[38, 11]","[74, 100]","[26, 13]","[59, 62]",48.25
"[21, 96, 4, 3, 30, 27, 45, 37, 78, 95, 32, 80, 46, 95]","[95, 68, 4, 45, 32, 70, 77, 27, 64, 84, 74, 40, 90, 73]","[62, 63, 26, 85, 77, 20, 10, 85, 6, 34, 92, 91, 1, 22]","[78, 81, 33, 18, 65, 18, 26, 63, 59, 75, 36, 80, 61, 21]",63.764880952380956
"[26, 97, 37, 61, 23, 22, 15, 24, 76]","[9, 48, 39, 69, 75, 86, 8, 22, 63]","[98, 60, 15, 55, 81, 15, 16, 13, 96]","[45, 33, 19, 18, 58, 82, 60, 34, 76]",68.25396825396825
"[49, 24, 66, 67, 75, 44, 20, 19, 5, 81, 98, 53, 44, 90]","[28, 33, 36, 9, 36, 81, 64, 87, 37, 93, 52, 70, 2, 11]","[37, 5, 51, 50, 9, 30, 13, 91, 91, 99, 40, 56, 98, 56]","[72, 100, 41, 57, 31, 1, 31, 74, 70, 41, 59, 2, 7, 20]",62.785714285714285
"[41, 27, 81, 19, 1, 52, 90, 57, 64, 28, 45, 85]","[67, 60, 8, 85, 73, 9, 25, 4, 42, 71, 45, 45]","[91, 21, 50, 70, 4, 22, 28, 47, 79, 2, 11, 34]","[15, 26, 4, 8, 7, 71, 67, 92, 3, 81, 65, 63]",65.89673913043478
[87],[65],[25],[22],39.6551724137931
"[13, 51, 64, 44]","[3, 97, 84, 19]","[76, 59, 47, 49]","[28, 89, 36, 45]",66.49484536082474
"[21, 63, 85]","[75, 13, 96]","[46, 93, 31]","[74, 30, 47]",48.26388888888889
"[93, 85, 47, 66, 55, 7, 91]","[20, 86, 43, 17, 9, 28, 58]","[96, 51, 47, 56, 36, 41, 74]","[46, 22, 82, 80, 93, 8, 54]",66.88988095238095
"[98, 20, 62, 42, 7, 89, 44, 59, 60, 99, 46, 54, 99, 32, 73, 88, 6, 21, 48, 71]","[28, 32, 33, 97, 83, 79, 27, 26, 70, 94, 89, 6, 52, 3, 74, 75, 66, 98, 34, 18]","[43, 77, 53, 36, 30, 5, 77, 79, 93, 11, 71, 53, 12, 55, 50, 22, 3, 97, 11, 28]","[18, 85, 12, 68, 70, 71, 85, 70, 4, 71, 42, 70, 33, 59, 55, 3, 59, 13, 28, 24]",59.84848484848485
"[24, 59, 61, 97, 20, 87, 87, 51, 73, 88]","[71, 33, 38, 34, 79, 32, 7, 73, 85, 57]","[68, 34, 36, 62, 7, 72, 39, 5, 59, 68]","[44, 43, 100, 61, 34, 84, 3, 33, 88, 26]",70.5
"[54, 27]","[21, 96]","[57, 15]","[86, 24]",60.416666666666664
"[77, 46, 29, 8, 84, 26, 6, 31, 31, 19, 38, 16, 84, 96, 65, 16, 21, 48, 76]","[88, 29, 55, 44, 28, 43, 5, 76, 33, 25, 43, 5, 30, 94, 84, 72, 6, 41, 12]","[18, 38, 13, 33, 51, 20, 17, 98, 45, 42, 31, 84, 83, 80, 61, 84, 7, 48, 24]","[15, 34, 32, 67, 11, 56, 1, 89, 57, 62, 45, 80, 44, 75, 33, 42, 6, 43, 48]",71.45542427497314
"[59, 44, 14, 86, 91, 53, 68, 33, 31, 92, 66, 50, 19, 1, 59, 97, 12, 18]","[53, 88, 9, 50, 15, 60, 60, 49, 94, 98, 82, 94, 26, 23, 23, 17, 39, 48]","[66, 37, 35, 11, 84, 29, 92, 26, 23, 50, 39, 22, 45, 96, 11, 48, 94, 4]","[43, 10, 49, 62, 34, 36, 21, 41, 87, 88, 74, 4, 51, 94, 45, 19, 23, 59]",61.0827664399093
[3],[21],[14],[44],45.45454545454545
"[57, 57, 46, 77, 38, 39, 18, 14, 83, 3, 17]","[84, 14, 95, 99, 67, 53, 94, 91, 43, 20, 37]","[39, 96, 40, 26, 55, 82, 2, 81, 83, 93, 67]","[24, 19, 63, 3, 54, 24, 84, 43, 29, 31, 89]",54.86685032139578
"[48, 50, 36, 13, 86, 23, 47, 22, 6, 21, 92, 16, 58, 46, 65, 53, 39, 26, 28]","[48, 92, 42, 25, 56, 5, 40, 46, 3, 16, 54, 83, 60, 78, 89, 96, 43, 37, 62]","[95, 98, 82, 51, 66, 83, 100, 84, 59, 75, 11, 94, 32, 95, 78, 94, 95, 28, 23]","[62, 81, 59, 80, 45, 88, 81, 29, 85, 48, 58, 6, 44, 81, 7, 50, 24, 41, 45]",67.86842105263158
"[26, 28, 31, 38, 67, 94, 92, 3, 3, 10, 68, 56]","[31, 4, 31, 59, 24, 78, 2, 39, 79, 64, 73, 38]","[90, 66, 67, 13, 97, 82, 48, 17, 2, 38, 67, 7]","[15, 40, 41, 99, 39, 94, 56, 42, 49, 75, 64, 18]",64.73063973063972
"[43, 92, 40, 92, 73, 85, 23, 45, 68, 90, 56, 39, 12, 90, 32, 30, 78]","[76, 21, 84, 24, 7, 88, 58, 49, 85, 93, 49, 80, 95, 1, 92, 90, 45]","[46, 29, 15, 80, 61, 32, 73, 88, 25, 80, 78, 73, 98, 11, 91, 51, 51]","[20, 29, 88, 47, 68, 5, 35, 18, 100, 45, 19, 30, 73, 47, 35, 14, 33]",67.97058823529412
"[45, 73, 2, 69, 43, 93, 87, 62, 51, 87, 91, 27, 25, 86, 73, 28, 25, 22, 32]","[96, 70, 61, 28, 76, 64, 87, 82, 30, 66, 100, 71, 93, 18, 78, 16, 52, 93, 2]","[78, 67, 86, 29, 50, 7, 1, 76, 16, 76, 27, 59, 68, 21, 94, 95, 57, 34, 18]","[33, 77, 99, 60, 18, 25, 12, 33, 15, 94, 20, 79, 64, 75, 31, 24, 39, 52, 90]",67.97368421052632
"[72, 21, 33, 85, 71, 55, 71, 50, 64, 10]","[43, 62, 24, 66, 17, 86, 5, 34, 75, 48]","[91, 20, 81, 25, 21, 53, 83, 85, 95, 53]","[55, 83, 34, 12, 22, 85, 85, 1, 51, 22]",63.21052631578947
"[15, 46, 56]","[87, 13, 36]","[85, 63, 36]","[78, 16, 55]",72.03065134099616
"[3, 66]","[96, 60]","[72, 75]","[96, 81]",61.71875
"[11, 14, 19, 13, 95, 77, 25, 94, 69, 64, 74, 40, 31]","[34, 33, 21, 54, 30, 92, 17, 87, 48, 1, 87, 97, 19]","[93, 84, 19, 61, 41, 31, 72, 67, 67, 3, 57, 2, 1]","[14, 43, 17, 52, 72, 50, 64, 43, 92, 18, 17, 54, 69]",67.44647105471847
"[33, 80]","[48, 70]","[33, 37]","[2, 19]",56.25
"[66, 42, 44, 86, 6, 67, 94]","[54, 26, 11, 6, 74, 9, 36]","[89, 70, 1, 12, 70, 34, 62]","[11, 54, 55, 2, 83, 93, 66]",66.33738601823708
"[21, 100, 77, 88, 63, 65, 76, 71, 41, 69, 45, 80, 92, 77, 18]","[22, 89, 58, 60, 24, 50, 70, 82, 80, 41, 17, 94, 2, 85, 70]","[40, 31, 12, 36, 95, 93, 81, 91, 15, 14, 18, 99, 17, 83, 12]","[55, 45, 83, 93, 83, 10, 95, 4, 12, 31, 23, 48, 49, 27, 34]",68.53333333333333
"[36, 96, 69]","[99, 100, 41]","[59, 75, 65]","[19, 9, 38]",62.66666666666666
"[77, 99, 10, 21, 18, 71, 14, 44, 93, 55, 4, 74, 65, 19, 40, 48, 11]","[7, 71, 71, 61, 47, 39, 50, 48, 1, 92, 6, 33, 11, 1, 18, 3, 46]","[5, 5, 64, 19, 62, 72, 59, 83, 32, 65, 78, 95, 94, 90, 12, 26, 87]","[6, 33, 20, 76, 66, 97, 63, 27, 26, 85, 45, 62, 81, 50, 52, 6, 88]",60.992275698158046
"[65, 57, 77, 99, 90, 5, 40, 98, 68]","[82, 88, 100, 97, 65, 32, 99, 2, 61]","[64, 11, 73, 91, 68, 28, 72, 13, 43]","[38, 37, 45, 26, 40, 67, 58, 95, 46]",72.33333333333333
"[55, 59, 21, 85, 17]","[90, 14, 74, 11, 88]","[45, 2, 18, 47, 100]","[4, 85, 96, 73, 41]",65.1
"[5, 95, 84, 10, 5, 18, 48, 62, 96, 52, 50, 12]","[96, 75, 15, 17, 33, 67, 71, 8, 2, 95, 45, 72]","[31, 83, 47, 35, 44, 77, 94, 28, 26, 93, 2, 20]","[91, 59, 80, 12, 99, 29, 84, 24, 14, 72, 82, 81]",65.57239057239057
"[3, 13, 85, 36, 22, 16, 48, 22, 100, 29, 96, 39, 85, 72, 65, 32, 73, 4, 3]","[64, 13, 12, 70, 11, 8, 67, 76, 6, 94, 4, 36, 73, 82, 45, 38, 46, 70, 86]","[9, 18, 8, 77, 65, 73, 59, 72, 11, 7, 61, 62, 32, 43, 83, 53, 60, 50, 53]","[99, 71, 54, 61, 63, 57, 42, 71, 25, 25, 66, 60, 62, 78, 98, 59, 21, 96, 16]",65.78947368421052
"[80, 57, 4, 49]","[67, 91, 21, 28]","[61, 5, 22, 83]","[37, 29, 68, 76]",57.417582417582416
"[16, 93, 49, 6, 19, 18, 13, 23, 22, 9, 55, 47, 92, 85, 16]","[95, 76, 81, 8, 41, 99, 71, 59, 7, 89, 92, 56, 38, 94, 96]","[64, 85, 96, 17, 34, 19, 85, 97, 66, 73, 44, 47, 88, 84, 71]","[12, 1, 9, 11, 25, 24, 7, 65, 50, 29, 100, 77, 70, 26, 46]",71.5
"[77, 15, 84, 32, 91, 71, 72, 67, 30, 69, 19, 13, 49, 50]","[26, 12, 72, 99, 8, 56, 7, 55, 41, 68, 6, 75, 50, 35]","[16, 48, 27, 13, 26, 72, 36, 23, 8, 10, 24, 9, 28, 37]","[8, 19, 16, 68, 8, 41, 99, 11, 64, 74, 52, 31, 44, 47]",66.01731601731602
